"Url"	"Sisu"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G83E96366BE6E2470C22580300019FEC5?OpenDocument"	"1. Lubada linnavalitsusel korraldada väljakuulutamiseta läbirääkimistega riigihange L. Koidula ja J. V. Jannseni platsi tööprojekti koostamiseks ja skulptuuri rajamiseks.2. Otsus jõustub  viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G049D62D1042A2242C22580300019EEF2?OpenDocument"	"1. Kinnitada häältelugemiskomisjoni protokoll nr .... linnavolikogu hariduskomisjoni aseesimehe valimise kohta ning lugeda valituks linnavolikogu hariduskomisjoni aseesimeheks .............................................. .2. Otsus jõustub teatavakstegemisest."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G8CB2B9C153159779C22580300019E73D?OpenDocument"	"1. Kinnitada hariduskomisjoni liikmeks:1.1.1.2.1.3............................................................2. Otsus jõustub teatavakstegemisest."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GAFDB258ED367CF6DC22580300019DFF1?OpenDocument"	"1. Lubada linnavalitsusel korraldada riigihange Tartu ühistranspordi liinivõrgu analüüsimiseks ja  optimeerimiseks.2. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3C62F909AE730B32C22580300019D85F?OpenDocument"	"1. Lubada linnavalitsusel korraldada riigihange Kummeli tänava rekonstrueerimiseks finantseerimisega 2017. aasta eelarvest.2.  Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G76D9EC01076B7E2FC22580300019CF35?OpenDocument"	"1. Lubada linnavalitsusel korraldada vältimatu sotsiaalabi teenuse riigihange aastateks 2017-2019. 2. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G346AF862FE83DE28C22580300019C682?OpenDocument"	"1. Lubada linnavalitsusel korraldada viipekeele tõlketeenuse riigihange aastateks 2017-2018. 2. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1D45C456DE9070CDC22580300019A8E6?OpenDocument"	"1. Lugeda Toomas Jürgensteini hariduskomisjoni esimehe volitused lõppenuks seoses tema volikogu liikme volituste peatumisega 16. juunist 2016. aastast. 2. Kinnitada häältelugemiskomisjoni protokoll nr ..... ning lugeda valituks linnavolikogu hariduskomisjoni esimeheks .......................................... .3.Otsus jõustub teatavakstegemisest."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G084E8C484D7D4CC2C2258030001997D1?OpenDocument"	"1. Kooskõlastada Tartumaa maakonnaplaneeringu ja keskkonnamõju strateegilise hindamise aruande eelnõu järgmiste märkustega:1.1. Tartu linna osas:1.1.1. asustust käsitlevas seletuskirja peatükis 3.1 tuleb rõhutada Tartu linna kui kõrghariduskeskuse olulisust ning sellega kaasnevat ruumilist mõju linna arengule;1.1.2. asustust käsitlevas seletuskirja peatükis 3.1 tuleb lisaks kesklinna konkurentsi tugevdamisele linnapiirkonnas rõhutada ka selle rahvusvahelist ja regionaalset tähtsust vaimu-, noorsoo-, ja eripalgelise kultuurikeskusena;1.1.3. asustust käsitlevas seletuskirja peatükis 3.1 või Tartu linna keskuslinnana käsitlevas peatükis 3.3 tuleb rõhutada linna olulisust targa ja rahvusvahelise ettevõtluse alustamise paigana;1.1.4. asustust käsitlevas seletuskirja peatükis 3.1 tuleb rõhutada, et maakonnaplaneeringus nähakse ette  Tartu linnapiirkonna arengut linnastsenaariumi kohaselt, kus uued eluruumid linna ja eeslinna vahel jaguneksid pooleks;1.1.5. korrigeerida linna haldusterritooriumil näidatud tiheasustusala tsoneeringut ja puhkealade paiknemist, viies selle vastavusse koostatava Tartu linna üldplaneeringuga;1.1.6. joonisel mitte kajastada sadamaraudteed või lisada raudtee leppemärk taustteabe leppemärkide hulka;1.1.7. eesmärgiga kajastada kavandatavate ja olemasolevate kergliiklusteede sidusust maakonna ja linna vahel tuleb joonisel kajastada järgmised vastavad kergliiklusteed: Mõisavahe kergliiklustee, Ilmatsalu tänava kergliiklustee, Ülenurme tänava kergliiklustee, Kroonuaia sild - Emajõe äär - Aruküla tee kergliiklustee;1.1.8. tabelis 3 nimetada Tartu linna puhul teenustena ka kõrg- ja gümnaasiumiastme hariduse andmist;1.1.9. seletuskirja peatükis 7.6. Veeteed nimetada regionaalse tähtsusega sadamana ka Ropka tee 22 asuvat sadamat;1.1.10. seletuskirja peatükis 8  fikseerida, et uued 110 kV liinid Tartu linnas võivad olla vaid kaabelliinid;1.1.11. seletuskirja peatükis 7.4. sätestada, et Tartu linn taotleb raudteega seonduva maa-ala vähendamist Riia tänava ja Näituse tänava vahelises lõigus eesmärgiga rajada selle asemele äri- ja büroohooneid uute töökohtade loomiseks linna ning linnaosade omavaheliseks paremaks sidumiseks.1.2. Tartu maakonna osas:1.2.1. tuginedes planeeringu lisa 4  uuringule „Tartumaa maakonnaplaneering. Asustuse arengu suunamine ja toimepiirkondade määramine“ pidada prognoosidele vastavaks tiheasumite laiendamist Tartu maakonnaplaneeringu eskiislahenduses näidatud ulatuses;1.2.2. lisada joonisele kergliiklusteed Otepää ja Haaslava suunal, kaaluda kergliiklusteede võrgu täiendamist ja sidumist radiaalsete ühendustega;1.2.3. lisada oluliste supluskohtade nimistusse Vasula järv, Ropka järv, Kurepalu paisjärv;1.2.4. lisaks puhkealadele fikseerida planeeringus ka puhkemetsad (metsad, mis on kavandatud selleks, et linnade elanikel oleks võimalus puhata, korjata seeni ja marju, teha tervisesporti ka kodu lähedal linna lähiümbruse metsades);1.2.5. mõistete peatükis anda maalise piirkonna mõiste;1.2.6. punktis 7.1.4. asendada sõnad ""ümberistumiseta sõit linnas ja linnalähialal"" sõnadega ""ümberistumiseta sõit linnalähiliinidel"";1.2.7. seletuskirja peatükis 8  tuleb fikseerida nõuded tiheasumite planeerimisel ja realiseerimisel tehnovõrkude osas järgnevalt: ""Tiheasumi planeerimisel (olemasoleva tiheasumi laiendamisel või selle mahus uute hoonete planeerimisel) esitada maakonna tasemel konkreetne varustusnõue tehnilisele infrastruktuurile - lisaks olemasoleva elektrivõrgu laiendamisel põhinevale elektrivarustusele tuleb hoonete vee- ja kanalisatsioonilahendused kavandada ühisveevärgi ja -kanalisatsioonisüsteemi baasil. Planeerimisel lahendada sademetevee käitlemine. Piisava kavandatava hoonestusmahu ja /või kaugküttevõrgu olemasolu korral kavandada hooned kaugküttevõrku ühendatavana"";1.2.8. transpordivõrgustiku ja muu tehnilise taristu (peatükk 7) osas  fikseerida:  ""Tiheasumite teedevõrgu areng peab põhinema linnatänavate standardijärgsel liigitusel ja sellest tuleneval hierarhial. Koostatavad planeeringud peavad viima teede- ja tänavatevõrgu arendamiseni, mille gabariidid ja tehnilised näitajad vastavad liikluskoormusele ja -iseloomule. Planeeritavate tiheasumite tänavavõrk tuleb kavandada seotult keskustega"".2. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCCE9C86BCD818E0CC225803000198F4A?OpenDocument"	"1.Valida Eesti Vabariigi Presidendi valimiskogusse Tartu Linnavolikogu esindajateks:1.1. .............................1.2. .............................1.3. .............................1.4. .............................2. Otsus jõustub teatavakstegemisest."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G17262E4E6C229D49C22580300019848F?OpenDocument"	"1. Võtta vastu Kalda tee 1c ja Ihaste tee 3 kruntide detailplaneering vastavalt lisale. 2. Linnaplaneerimise ja maakorralduse osakonnal korraldada Kalda tee 1c ja Ihaste tee 3 kruntide  detailplaneeringu avalik väljapanek.3. Määrata avaliku väljapaneku ajaks 04.-18.10.2016 ja kohaks Tartu infokeskus raekojas.4. Linnaplaneerimise ja maakorralduse osakonnal korraldada:4.1. vähemalt nädal aega enne avaliku väljapaneku algust planeerimisseaduse § 18 lõike 6 kohase teate ilmumine ajalehes Postimees ja Tartu linna kodulehel;4.2. vähemalt üks nädal enne avaliku väljapaneku algust selle kohta teate üles panemine Tartu infokeskuses raekojas.5. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G49C7FD51A273EA93C225803000197817?OpenDocument"	"1. Kehtestada Ilmatsalu tn 11 krundi detailplaneering vastavalt lisale.2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G5F12522F33472EEBC2257FE3001FD9CC?OpenDocument"	"1. Arvata välja linnavolikogu arengu- ja planeerimiskomisjoni koosseisust Paul Post.2. Kinnitada linnavolikogu arengu- ja planeerimiskomisjoni liikmeks Martin Hallik.3. Otsus jõustub teatavakstegemisest."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFB6E8FE79562E546C2257FE3001FAA77?OpenDocument"	"1. Tunnistada kehtetuks:1.1.	Tartu Linnavolikogu 14. aprilli 2011. a otsus nr 184 ""Tartu Täiskasvanute Gümnaasiumi põhimäärus"";1.2. Tartu Linnavolikogu 14. aprilli 2011. a otsus nr 188 ""Tartu Herbert Masingu Kooli põhimäärus"".2. Otsus jõustub 1. augustil 2016. a."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDD407B16D46AE4C4C2257FE3001F73C0?OpenDocument"	"1. Lubada linnavalitsusel korraldada riigihange Fr. R. Kreutzwaldi tänava rekonstrueerimiseks tööde osalise finantseerimisega linna 2017. aasta eelarvest.2.  Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDA13293653CAAF71C2257FE3001F68AF?OpenDocument"	"1. Lubada Tartu linnavalitsusel korraldada Lossi tn 2 ja Vabaduse pst 8 tualettide rendi ja hoolduse  riigihange eesmärgiga sõlmida kümneks aastaks tualettide rendi- ja hooldusleping.2. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDAC040C632DE5654C2257FE3001F5F72?OpenDocument"	"1. Lubada linnavalitsusel pikendada Aktsiaseltsiga SEBE 5. augustil 2010. a sõlmitud Tartu linna bussiliiniveo avaliku teenindamise lepingut kuni kahe aasta võrra.2. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G51D53E6CBCB6CC65C2257FE3001F52F5?OpenDocument"	"1. Taotleda kohaliku omavalitsusüksuse ülesannete täitmiseks ja arenguks vajaliku maana Tartu linna munitsipaalomandisse Raeremmelga tn 7 maaüksus, pindalaga 14 449 m², maakasutuse sihtotstarbega tootmismaa (T).2. Linnavalitsusel esitada taotlus koos kõigi vajalike lisamaterjalidega Vabariigi Valitsusele punktis 1 nimetatud maa munitsipaliseerimiseks.3. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G2621810B0A35F375C2257FE3001F4AD0?OpenDocument"	"1. Kehtestada Tartu kesklinna üldplaneering vastavalt lisale. 2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada planeeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub 15. juulil 2016. a. 4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama planeeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G62CAAD6B62298183C2257FE3001F40DC?OpenDocument"	"1. Algatada Aruküla tee 8 krundi detailplaneeringu koostamine eesmärgiga kaaluda võimalusi krundi kasutamise sihtotstarbe muutmiseks ja ehitusõiguse määramiseks korterelamu hoone(te) püstitamiseks.2. Kinnitada planeeringuala piir vastavalt lisale ""Aruküla tee 8 krundi detailplaneeringuala situatsiooniskeem"".3. Planeeringu koostamise algatamisega ei kaasne linnale kohustust avalikuks kasutamiseks ette nähtud tee ja sellega seonduvate rajatiste, haljastuse, välisvalgustuse ning tehnorajatiste väljaehitamiseks või  vastavate kulude kandmiseks.4. Planeering tuleb koostada Muinsuskaitseametiga kooskõlastatud detailplaneeringu muinsuskaitse eritingimusi ja järgnevaid lähteseisukohti arvestades:4.1. Planeeringu joonised - olemasolev olukord, põhijoonis, tehnovõrgud ning maakasutus ja kitsendused - anda mõõtkavas M 1:500. 4.2. Planeeringuga näha ette Aruküla tee 8 krundi jagamine korterelamu maaks ja tee- ja tänavamaa krundiks.4.3. Määrata krundi hoonestusala. Krundi ehitusõigus määrata järgmiselt: : 4.3.1. krundi kasutamise sihtotstarbed on korterelamu maa, tee- ja tänava maa-ala;4.3.2. hoonete suurim lubatud arv krundil anda planeeringuga;4.3.3. hoonete suurim lubatud ehitisalune pind määrata planeeringuga, arvestades haljastuse ja parkimise lahendamise vajadusega krundil.4.4. Ehitiste kasutamise lubatud otstarbed anda vastavalt majandus- ja taristuministri 2. juuni 2015. a määrusele nr 51 ""Ehitise kasutamise otstarvete loetelu"".4.5. Suurima lubatud korterite arvu kavandamisel lähtuda põhimõttest, et korteri kohta peab olema tagatud vähemalt 100 m2 krundi pinda, kui parkimine on lahendatud hoone mahus, või 70 m² krundi pinda, kui parkimine on maa-alune.4.6. Planeeringus esitada erinevate liikumisviiside analüüs, mis sisaldab liikluse tekke ja parkimise nõudluse väljaselgitamist. Autode ja jalgrataste parkimine tuleb lahendada krundisiseselt hoone kasutusotstarvet reguleerivatele normidele vastavalt, lähtudes Eesti Standardist EVS 843:2016 ""Linnatänavad"" ja arvestusega üks parkimiskoht korteri kohta. 4.7. Krundi kõvakattega ala pindala ei tohi olla olla suurem kui krundi haljastatav osa. Sätestada, et vähemalt 10% krundi haljastusest peab olema kõrghaljastus.4.8 Planeering kooskõlastada Lõuna-Eesti Päästekeskusega ja Muinsuskaitseametiga. Planeeringu koostamise käigus teha koostööd naaberkruntide omanikega. 5. Detailplaneeringu lähteseisukohti ja eskiislahendust tutvustavate materjalide esitamine avaliku arutelu korraldamiseks on vajalik. 6. Jätta algatamata detailplaneeringu keskkonnamõju strateegiline hindamine. 7. Linnaplaneerimise ja maakorralduse osakonnal korraldada 14 päeva jooksul detailplaneeringu algatamise ja keskkonnamõju strateegilise hindamise algatamata jätmise otsusest vastava teate ilmumine Ametlikes Teadaannetes, ajalehes Postimees ning Tartu linna veebilehel. Detailplaneeringu koostamise algatamise, lähteseisukohtade kinnitamise ja keskkonnamõju strateegilise hindamise mittealgatamise otsusega saab tutvuda Tartu linna veebilehel www.tartu.ee ning tööpäevadel Tartu Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnas, Raekoja plats 3.8. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G44A2F3D86A41BF50C2257FE3001F389A?OpenDocument"	"1. Võtta vastu Ilmatsalu tn 11 krundi detailplaneering vastavalt lisale. 2. Linnaplaneerimise ja maakorralduse osakonnal korraldada Ilmatsalu tn 11 krundi detailplaneeringu avalik väljapanek.3. Määrata avaliku väljapaneku ajaks 19.07-19.08.2016 ja kohaks Tartu infokeskus raekojas.4. Linnaplaneerimise ja maakorralduse osakonnal korraldada:4.1. vähemalt nädal aega enne avaliku väljapaneku algust planeerimisseaduse § 18 lõike 6 kohase teate ilmumine ajalehes Postimees ja Tartu linna kodulehel. 4.2. vähemalt üks nädal enne avaliku väljapaneku algust selle kohta teate üles panemine Tartu infokeskuses raekojas.5. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G11B271FC66B991AEC2257FE3001F2FAE?OpenDocument"	"1. Tunnistada Tartu Linnavolikogu 5. septembri 2002. a otsusega nr 597 kehtestatud Suur kaar 54A krundi detailplaneering Tamme pst 36 krundi osas kehtetuks.2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada vastava teate ilmumine kehtetuks tunnistamisest arvates 30 päeva jooksul ajalehes Postimees ja 14 päeva jooksul Tartu linna kodulehel.3. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G533513B3611D3A1FC2257FE3001F2638?OpenDocument"	"1. Kehtestada Riia tn 18 krundi detailplaneering vastavalt lisale.2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2448F5B4C717BC0C2257FCE001F789C?OpenDocument"	"1. Kinnitada Tartu linna 2015. a majandusaasta aruanne vastavalt lisale 1, mille koosseisu kuuluvad:1.1. tegevusaruanne (sealhulgas arengukava 2015. a ülesannete täitmise aruanne);1.2. raamatupidamise aastaaruanne (sealhulgas linna eelarve täitmise aruanne);1.3. sõltumatu vandeaudiitori aruanne raamatupidamise aastaaruandele;1.4. reservfondi kasutamise aruanne.2. Võtta teadmiseks täiendav informatsioon Tartu linna 2015. a eelarve täitmise kohta vastavalt lisale 2.3. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G8FBD99ADB983C5F8C2257FCE001F6FE6?OpenDocument"	"1. Kiita heaks Tartu linna arengukava aastateks 2013-2020 muutmisettepanekud vastavalt lisale 1 ja suunata need avalikule väljapanekule.2. Kiita heaks Tartu linna eelarvestrateegia aastateks 2017-2020 projekt vastavalt lisale 2 ning suunata see avalikule väljapanekule.3. Määrata avaliku väljapaneku kestuseks 15. juuni - 29. juuli 2016 ja avaliku väljapaneku kohaks Tartu linna veebileht.4. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB811B37729C37243C2257FCE001F1846?OpenDocument"	"1. Lubada linnavalitsusel sõlmida OÜga Erinmets äriruumi üürileping Tartus Küütri 3 hoone II korrusel asuvate bürooruumide kasutamiseks Tartu Linnavalitsuse haldusruumidena tähtajaga kuni 31.08.2021.2. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G20EAC8178449C0C6C2257FCE001F0F7E?OpenDocument"	"1. Lubada Tartu Linnavalitsusel osaleda projektis ""Tartu Raatuse Kooli õppehoone rekonstrueerimine"", mis esitatakse Sihtasutusele Innove meetme „Koolivõrgu korrastamine"" alategevuses ""Põhikoolivõrgu korrastamine perioodil 2014-2020"" investeeringute kava koostamiseks.2. Projekti heakskiitmisel summas 6 614 400 eurot, finantseerida projekti tegevusi summas 1 614 400  eurot.3. Tagada projekti rahastamise korral täiendav Tartu linna poolne finantseerimine summas 1 425 000 eurot projekti raames mitteabikõlblike kulude katteks.4. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G5232DB4DC54B4D85C2257FCE001F076D?OpenDocument"	"1. Lubada Tartu Jaan Poska Gümnaasiumil korraldada riigihange loodusainete labori sisustuse ostmiseks.2. Riigihanke tulemusel on lubatud sõlmida hankeleping tähtajaga kuni viis aastat.3. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G489321FB6344C154C2257FCE001EFEC7?OpenDocument"	"1. Lubada Tartu Linnavalitsusel osaleda projektis ""Euroopa Kosmoseagentuuri äriinkubaatori tegevuse toetamine aastatel 2017-2021"", mis esitatakse Euroopa Kosmoseagentuurile üleeuroopalise äriinkubaatorite programmi raames.2. Euroopa Kosmoseagentuuri Äriinkubaatori Tartusse rajamisel toetada aastatel 2017-2021 inkubaatori tegevust Tartu linna eelarvest iga-aastaselt kuni 50 tuhande euro ulatuses.3. Otsus jõustub viiendal päeval pärast vastuvõtmist."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G482775876CA2FFB9C2257FCE001EF2BB?OpenDocument"	"1. Kinnitada häältelugemiskomisjoni protokoll nr ..... linnavalitsuse liikme kinnitamise kohta.2. Kinnitada linnavalitsuse liikmeks ja nimetada ametisse abilinnapea ..............................................3. Määrata abilinnapea töötasu suuruseks 3135 eurot kuus.4. Maksta abilinnapeale seoses isikliku sõiduauto kasutamisega ametiülesannete täitmisel hüvitust 400 eurot kuus.5. Kehtestada abilinnapeale tema kasutusse antavalt mobiiltelefoninumbrilt võetavate teenistusalaste kõnede maksumuse piirmääraks 64 eurot kuus. 6. Otsus jõustub 10. juunist 2016. a."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G21E21C46793632D6C2257FCE001E8C4D?OpenDocument"	"1. Kehtestada Küütri tn 5 krundi detailplaneering vastavalt lisale.2. Linnavalitsuse linnaplaneerimise ja maakorralduse osakonnal korraldada detailplaneeringu kehtestamise teate ilmumine ajalehes Postimees ja Tartu linna koduleheküljel ühe kuu jooksul planeeringu kehtestamise päevast arvates.3. Otsus jõustub viiendal päeval pärast vastuvõtmist.4. Käesoleva otsuse vaidlustamiseks on igal isikul õigus ühe kuu jooksul arvates päevast, millal isik sai teada või pidi teada saama detailplaneeringu kehtestamisest, pöörduda Tartu Halduskohtusse, kui ta leiab, et see otsus on vastuolus seaduse või muu õigusaktiga või selle otsusega on rikutud tema õigusi või piiratud tema vabadusi."
