"Url"	"Sisu"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59003AC054?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu Linnavolikogu 14. aprilli 2011. a otsuse nr 190 ""Tartu Tamme Gümnaasiumi põhimäärus"" kehtetuks tunnistamine"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5700211DF5?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna arengukava muutmisettepanekute ja eelarvestrateegia projekti heakskiitmine ja avalikule väljapanekule suunamine"" eelnõu2. Ettekandjateks linnavolikogus määrata abilinnapead Jarno Laur ja Kajar Lember"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E440023DCAB?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna 2014. a majandusaasta aruanne ja Tartu linna arengukava 2014. a ülesannete täitmise aruanne""   eelnõu;2. Majandusaasta aruande ettekandjaks linnavolikogus määrata Kajar Lember.3. Tartu linna arengukava 2014. a ülesannete täitmise aruande ettekandjaks linnavolikogus määrata Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E00002AEE5E?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Tartu Linnavolikogu 5. novembri 1998. a otsuse nr 257 ""Tartu Laste Turvakodu põhimääruse kinnitamine"" kehtetuks tunnistamine"" eelnõu.2. Määrata linnavolikogus ettekandjaks abilinnapea Artjom Suvorov."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E3600480570?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Linnaliste piirkondade arendamise meetme raames esitatud projektide garanteerimine"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D004D4F81?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna transpordi arengukava 2012-2020 muudatuste heakskiitmine ja avalikule väljapanekule suunamine"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E11004AEE0F?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Ihaste tee 18 krundi detailplaneeringu eskiislahenduse avaliku arutelu korraldamine ja keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E190044E1BE?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Riia tn 181, Ringtee tn 75 ja 75h kruntide detailplaneeringu vastuvõtmine, avalikule väljapanekule suunamine ja keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D8700471D20?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse “Lossi tn 38 krundi ja lähiala detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine""  eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E220020162E?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Nõmme tn 17a ja Nõmme tn 17b kruntide detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E28002A6351?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Riia tn 193 krundi ja lähiala detailplaneeringu vastuvõtmine, avalikule väljapanekule suunamine"" eelnõu.2. ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E3D00428845?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Tuule tn 2b krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E200047244B?OpenDocument"	"1.  Kiita heaks ja esitada Tartu Linnavolikogule otsuse “ Filosoofi tn 9 krundi detailplaneeringu kehtestamine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2C0062150B?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine riigihanke „Aktiivõppe programmid Tartu põhikoolide ja gümnaasiumite õpilastele õppeaastateks 2015/2016 - 2016/2017” korraldamiseks” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E27001E51C1?OpenDocument"	"Esitada volikogule eelnõu: ""Loa andmine riigihanke ""Riigihange ""Elektrienergia ostmine Tartu linnale 01.01.2016 kuni 31.12.2017"""" korraldamiseks"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E0E00273FA2?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Paju 1a ja Pikk 63 kruntide ning lähiala detailplaneeringu eskiislahenduse avaliku arutelu korraldamine ja keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E18004035FD?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""J. Kuperjanovi tn 8 krundi  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E15003DFD3D?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Turu tn 18 krundi osa detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E1800694A79?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Küütri tn 5 krundi  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E0A00435770?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine riigihanke ""Sõiduauto liisimine"" korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E15003AAD6A?OpenDocument"	"1. kiita heaks ja esitada linnavvolikogule otsuse "" Osalemine projektis ""Nutikas linnaosa (Smart City District)"""" eelnõu;2. ettekandjaks linnavolikogus määrata..................."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E120025ADF0?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine riigihanke korraldamisesks Tartu linna maale bussiootepaviljonide paigaldamiseks ja hooldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E120026F76F?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine riigihangete ""Avalike pakendikonteinerite ümbruse koristamine 2016-2018"" ja ""Ohtlike jäätmete kogumispunktide haldamine 2016-2018"" korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DF7003F4259?OpenDocument"	"1. esitada linnavolikogule otsuse ""Loa andmine avaliku bussiliiniveo riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DFE00262563?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine projektis ""Turu tänava remontimine lõigus Jõe - Teguri tänav"" osalemiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata ..............................................."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E0E003F888B?OpenDocument"	"1. Esitada volikogule eelnõu: ""Loa andmine riigihanke korraldamiseks Tartu linna kooli- ja haldushoonete koristusteenuse  ostmiseks ""2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DE800323887?OpenDocument"	"1. kiita heaks ja esitada Tartu  Linnavolikogule otsuse ""Loa andmine riigihangete korraldamiseks Aardla-Raudtee-Soinaste ristmiku rekonstrueerimiseks ja omanikujärelevalve teenuse osutamiseks"" eelnõu2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD4004760F6?OpenDocument"	"1.  kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu Kutsehariduskeskusele loa andmine õppetööks ja õppetööd toetavate teenuste osutamiseks vajalike riigihangete korraldamiseks"" eelnõu;2. määrata ettekandjaks linnavolikogus abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DE3003FCE67?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine osaühinguga Anne Saun äriruumi üürilepingu sõlmimiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DF700299796?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Ravila Tööstuspargis asuvatele kinnistutele hoonestusõiguse seadmine"" eelnõu;2. ettekandjaks linnavolikogus määrata Jarno Laur"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DEE002BA0FB?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “A. Haava tn 16 krundi detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DF700317664?OpenDocument"	"1. Tartu Linnavolikogule otsuse  ""L. Puusepa tn 2 // 4 // 6 // 8 krundi ja lähiala detailplaneeringu koostamise algatamine, lähteseisukohtade kinnitamine ning keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu esitamine.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DFE00225AD0?OpenDocument"	"Esitada Tartu Linnavolikogule otsuse ""Aardla tn 23e // 23h krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DC700269D52?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Pepleri tn 34 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DE400325A62?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Tartu Linnavolikogu 4. detsembri 2014. a otsusele nr 152 esitatud vaide läbivaatamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DF9002E846D?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Narva mnt 104 krundi detailplaneeringu kehtestamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD400311814?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Kalevi tn 52 krundi detailplaneeringu kehtestamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DDC002036CD?OpenDocument"	"1. esitada linnavolikogule otsuse """"Tartu linna säästva energiamajanduse tegevuskava aastateks 2015-2020 projekti heakskiitmine ja avalikule väljapanekule suunamine"""" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCB003F8773?OpenDocument"	"1. Esitada Tartu Linnavolikogule järgmiste otsuste eelnõud: ""Loa andmine riigihangete ""Roosi tänava rekonstrueerimine"" ja ""Nooruse ja Sanatooriumi tänavate rekonstrueerimine"" korraldamiseks"".2. Määrata ettekandjaks linnavolikogus abilinnapea Valvo Semilarski"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCF00498EC8?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine gaasil töötavate sõiduautode liisimiseks riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DCE0029A89A?OpenDocument"	"1.  kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine Tartu linna üldplaneeringu koostamiseks vajalike riigihangete korraldamiseks"" eelnõu.2. määrata ettekandjaks linnavolikogus abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD3004A763A?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “Filosoofi tn 9 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DDB003D9978?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Eha tn 8 krundi detailplaneeringu kehtestamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DBD0056FFC5?OpenDocument"	"Tartu Linnavolikogule otsuse  ""Emajõe vasakkalda kaldarajatiste detailplaneeringu koostamise algatamine, lähteseisukohtade kinnitamine ning keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu esitamine.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DD2003426D5?OpenDocument"	"1. Kiita heaks ja esitada Tartu linnavolikogule eelnõu ""Tartu Tamme Gümnaasiumi pidamise üleandmine riiglie, loa andmine Haridus- ja Teadusministeeriumiga lepingute sõlmimiseks ning riigihanke korraldamiseks"" eelnõu2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DE00029767F?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Aukodaniku nimetuse ja Tartu Tähe andmine"" eelnõu;2. ettekandjaks linnavolikogus määrata linnapea Urmas Klaas."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DC20050114C?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Sihtasutuse Tartu Kultuurkapital põhikirja uue redaktsiooni kinnitamine"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA400513508?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse  ""Loa andmine riigihanke ""Tartu Annemõisa kunstmuruväljaku rekonstrueerimine"" korraldamiseks"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DC50024A08A?OpenDocument"	"1. esitada linnavolikogule otsuse ""Riigikogu valimisteks jaoskonnakomisjonide moodustamine"" eelnõu;2. ettekandjaks linnavolikogus määrata linnasekretär Jüri Mölder."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DAA003D67AC?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Sepa tn 15a kinnistule hoonestusõiguse seadmine"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA4004924DC?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Nõustumine minimaalsuurusest väiksemate katastriüksuste moodustamisega"" eelnõu;"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA20028BFDB?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Narva mnt 104 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9E002C68BA?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Kitsas tn 5 krundi detailplaneeringu kehtestamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA20028A869?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Tervise, Kibuvitsa, Palsami ja Sanatooriumi tänavate vahelise territooriumi detailplaneeringu osaline kehtetuks tunnistamine Palsami tn 8 krundi osas"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DAA00376998?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Arengustrateegia Tartu 2030 uuendatud versiooni heakskiitmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9D004E907A?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu Linnavolikogu 11. novembri 2010 otsuse nr 139 kehtetuks tunnistamine"" eelnõu. 2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9E00341615?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse  ""Tartu linnapiirkonna jätkusuutliku arengu strateegia 2014-2020"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D900026D632?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna liitumine Euroopa teaduskultuuri linnade võrgustikuga""eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D410046AC0E?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna üldplaneeringu ja keskkonnamõju strateegilise hindamise algatamine ning lähteseisukohtade kinnitamine"" eelnõu. 2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D6B003F3FD2?OpenDocument"	"Tartu Linnavolikogule otsuse ""Riia tn 20, Riia tn 22 ja Era tn 3 kruntide detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu esitamine.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9A0043728A?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Krundi Anne 68 detailplaneeringu kehtetuks tunnistamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D420042D049?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Fr. R. Kreutzwaldi tn 1b krundi detailplaneeringu kehtestamine"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D860049DE39?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Kohalike teede nimekiri"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000262BAE?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine riigihanke ""Hipodroomi tn projekteerimine lõigus Salutähe-Talutare tn"" korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D92002E2215?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Linnaliste piirkondade arendamise meetme raames esitatud projektide garanteerimine"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Valvo Semilarski."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D8D002D861B?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “ Turu tn 2, Soola tn 8, Soola tn 4 ja Soola tn 4a kruntide ning lähiala detailplaneeringu kehtestamine""2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D7A0027B223?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Eha tn 8 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D8200302305?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tulika tn 1, N. Lunini tn 12, N. Lunini tn 14, N. Lunini tn 16 ja lähiala detailplaneeringu kehtestamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D63002A3ACD?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “Ilmatsalu tn 11 krundi detailplaneeringu algatamine lähteseisukohtade kinnitamine ja keskkonnamõju strateegilise hindamise algatamata jätmine""  eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D78003B84B8?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse  ""Loa andmine riigihanke ""Tartus, Akadeemia 2 Kesklinna Lastekeskuse juurdeehituse projekteerimine"" korraldamiseks"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D6D0027F923?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine riigihanke  ""Hügieenipaberi hankimine Tartu Kutsehariduskeskusele 2015.-2016. aastaks"" korraldamiseks” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D6D0028BC6D?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine riigihanke  ""Professionaalsete iluteeninduse materjalide hankimine  Tartu Kutsehariduskeskusele 2015.-2016. aastaks"" korraldamiseks” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D790043DC5D?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine Tartu Pauluse kalmistu Vabadussõjas langenute ühishaua korrastamise II etapi teostamiseks vajalike riigihangete korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D71004A64C9?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Elva tn 25a krundi  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D6600299B9E?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Ihaste tee 12a ja Ihaste tee 16b kruntide detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine ning keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
